TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-03-30,2026-03-30,CM,BSE,STK,532985,INF174KA1JD7,SENSEX1,A,,,,,KOTAK MAHINDRA MUTUAL FUND,80.48,80.99,78.23,79.79,79.79,80.73,,79.79,,,8464,671418.00,212,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,532986,INE368I01016,NIRAJ,B,,,,,NIRAJ CEMENT STRUCTURALS LTD.,20.76,21.85,20.59,20.69,20.69,21.30,,20.73,,,5866,124839.00,102,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,532989,INE878I01022,BAFNAPH,B,,,,,BAFNA PHARMACEUTICALS LTD.,111.20,113.45,110.90,113.00,113.45,113.45,,111.30,,,264,29604.00,11,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,532992,INE790D01020,CHLLTD,X,,,,,CHL LTD.,29.16,29.16,27.05,28.30,28.89,29.99,,28.30,,,19195,541657.00,24,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,532993,INE955I01044,SEJALLTD,B,,,,,SEJAL GLASS LIMITED,425.25,444.35,423.80,428.90,428.90,446.10,,424.40,,,715,303619.00,72,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,532994,INE877I01016,ARCHIDPLY,B,,,,,ARCHIDPLY INDUSTRIES LTD.,72.50,72.50,60.30,63.33,61.25,68.68,,63.53,,,6041,394421.00,174,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,532998,INE947I01017,LOTUSEYE,B,,,,,Lotus Eye Hospital And Institu,102.00,102.00,97.60,101.35,101.35,102.10,,98.20,,,1671,166315.00,24,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533001,INE323J01019,SOMICONVEY,B,,,,,SOMI CONVEYOR BELTINGS LTD.,91.50,92.40,87.35,88.95,88.95,91.80,,88.80,,,1032,92849.00,73,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533007,INE201J01017,LGBFORGE,X,,,,,LGB FORGE LTD.,5.84,5.84,4.80,5.05,5.00,5.58,,5.05,,,496135,2597539.00,534,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533012,INE197J01017,LPDC,B,,,,,LANDMARK PROPERTY DEVELOPMENT,5.65,6.09,5.40,5.43,5.43,5.75,,5.53,,,2315,13076.00,23,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533014,INE176J01011,SICAGEN,X,,,,,SICAGEN INDIA LTD.,43.64,46.74,42.13,42.78,42.78,44.53,,42.78,,,11275,495687.00,133,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533018,INE457H01027,SIMPLXMIL,XT,,,,,SIMPLEX MILLS COMPANY LTD.,5180.35,5700.00,5180.35,5700.00,5700.00,5453.00,,5700.00,,,2,10880.00,2,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533022,INE144J01027,20MICRONS,B,,,,,20 MICRONS LTD.,141.05,141.05,130.50,133.80,131.05,141.20,,133.20,,,18437,2520538.00,694,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533023,INE342J01019,ZFCVINDIA,A,,,,,ZF Commercial Vehicle Control,13605.75,14313.60,13319.20,13914.90,13639.90,13883.30,,13774.45,,,18522,249908358.00,572,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533029,INE773I01017,ALKALI,B,,,,,ALKALI METALS LTD.,55.95,55.95,47.50,47.62,47.62,51.13,,47.61,,,2188,105115.00,57,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533033,INE858B01029,ISGEC,A,,,,,ISGEC HEAVY ENGINEERING LTD.,874.05,890.00,850.50,862.70,867.50,891.95,,862.25,,,7138,6193644.00,998,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533047,INE919H01018,IMFA,B,,,,,INDIAN METALS & FERRO ALLOYS L,1210.00,1238.15,1184.25,1202.15,1200.15,1230.35,,1202.50,,,9513,11467256.00,1099,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533048,INE065J01024,TPHQ,B,,,,,Teamo Productions HQ Limited,0.45,0.45,0.44,0.44,0.44,0.46,,0.44,,,274689,122188.00,144,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533056,INE359B01010,VEDAVAAG,X,,,,,VEDAVAAG SYSTEMS LTD.,15.33,16.60,15.05,15.85,16.30,15.33,,15.85,,,75350,1168093.00,312,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533080,INE893J01029,MOLDTKPAC,B,,,,,MOLD-TEK PACKAGING LIMITED,453.80,478.15,453.80,472.00,473.90,483.60,,473.00,,,8411,3973873.00,419,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533088,INE998I01010,MHRIL,B,,,,,MAHINDRA HOLIDAYS & RESORTS IN,239.80,239.80,225.05,226.20,226.20,238.10,,226.20,,,19121,4380139.00,1038,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533090,INE688J01023,EXCEL,B,,,,,EXCEL REALTY N INFRA LTD.,0.93,1.02,0.88,0.94,0.94,0.97,,0.96,,,6400315,6170516.00,571,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533093,INE294G01026,ROML,B,,,,,RAJ OIL MILLS LTD.,41.90,41.90,36.00,37.77,38.40,39.74,,36.53,,,931,34822.00,18,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533095,INE083K01017,BENGALASM,B,,,,,BENGAL & ASSAM COMPANY LTD.,5620.25,5620.25,5312.00,5440.40,5400.20,5620.25,,5440.40,,,989,5405604.00,179,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533096,INE814H01029,ADANIPOWER,A,,,,,ADANI POWER LTD.,152.00,156.40,149.85,150.50,150.50,153.85,,150.45,,,1171897,178969144.00,9756,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533098,INE848E01016,NHPC,A,,,,,NHPC LTD.,75.98,76.18,73.10,73.68,73.68,76.57,,73.72,,,611851,45817428.00,4380,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533100,INE429K01012,PEIL,X,,,,,PREMIER ENERGY AND INFRASTRUCT,6.70,6.70,6.10,6.32,6.10,6.42,,6.32,,,5970,37613.00,40,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533101,INE360J01011,SURYAAMBA,X,,,,,SURYAAMBA SPINNING MILLS LTD.,110.15,110.15,108.00,109.00,109.00,109.65,,109.00,,,147,16003.00,4,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533104,INE615I01010,GLOBUSSPR,B,,,,,GLOBUS SPIRITS LTD.,823.00,824.50,797.40,800.30,804.00,825.05,,802.35,,,6780,5491957.00,443,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533106,INE274J01014,OIL,A,,,,,OIL INDIA LTD.,476.10,492.35,469.85,475.35,475.35,478.25,,475.45,,,429398,208286959.00,7851,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533107,INE542F01020,SWANDEF,T,,,,,SWAN DEFENCE AND HEAVY INDUSTR,1595.00,1672.00,1593.15,1593.15,1593.15,1676.95,,1592.90,,,20760,33382773.00,339,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533108,INE274K01012,BTTL,X,,,,,BHILWARA TECHNICAL TEXTILES LT,32.99,32.99,31.50,31.50,31.50,32.53,,31.50,,,2068,65900.00,54,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533110,INE318K01025,SPSL,X,,,,,SHREE PRECOATED STEELS LTD.,10.64,10.64,10.64,10.64,10.64,10.14,,10.64,,,2134,22705.00,6,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533121,INE201K01015,EXPLEOSOL,B,,,,,EXPLEO SOLUTIONS LIMITED,682.45,684.50,644.10,648.50,651.65,682.45,,647.00,,,3880,2556005.00,339,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533122,INE399K01017,RTNPOWER,A,,,,,RATTANINDIA POWER LTD.,7.83,7.94,7.50,7.57,7.57,7.97,,7.56,,,2666925,20595462.00,11614,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533137,INE947J01015,DEN,B,,,,,DEN NETWORKS LTD,23.09,24.12,22.75,22.99,22.75,24.10,,22.98,,,102308,2405303.00,542,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533138,INE563J01010,ASTEC,B,,,,,ASTEC LIFESCIENCES LIMITED,566.20,577.55,535.90,539.40,536.50,583.85,,540.50,,,9496,5268320.00,664,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533146,INE250K01012,DLINKINDIA,B,,,,,D-LINK (INDIA) LTD,389.05,389.05,376.90,378.05,378.00,389.70,,377.80,,,9384,3584856.00,417,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533148,INE121E01018,JSWENERGY,A,,,,,JSW ENERGY LTD,476.25,480.20,468.45,472.35,472.35,484.65,,471.60,,,94536,44699623.00,2857,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533149,INE143K01019,YUNIKM,X,,,,,Yunik Managing Advisors Limite,6.85,6.85,5.10,5.31,5.11,5.79,,5.31,,,15517,88158.00,26,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533150,INE484J01027,GODREJPROP,A,,,,,GODREJ PROPERTIES LTD,1490.00,1511.20,1464.90,1471.25,1471.90,1504.60,,1471.30,,,44754,66253836.00,3944,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533151,INE950I01011,DBCORP,B,,,,,D B CORP LTD,194.55,195.75,185.05,186.55,185.05,194.55,,186.00,,,5836,1112417.00,456,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533152,INE912H01013,MBLINFRA,B,,,,,MBL Infrastructure Ltd,17.50,19.79,17.50,19.20,19.70,19.13,,19.44,,,18538,347068.00,124,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533155,INE797F01020,JUBLFOOD,A,,,,,JUBILANT FOODWORKS LTD,444.95,446.85,430.80,434.50,434.50,453.70,,434.10,,,135253,59356283.00,5001,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533156,INE893I01013,VASCONEQ,B,,,,,VASCON ENGINEERS LTD,30.29,30.29,26.80,27.10,26.95,29.70,,27.06,,,145506,4060144.00,833,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533158,INE085J01014,THANGAMAYL,A,,,,,THANGAMAYIL JEWELLERY LTD,3370.15,3454.40,3365.55,3419.45,3380.00,3425.80,,3425.80,,,3236,11053452.00,666,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533160,INE879I01012,DBREALTY,A,,,,,VALOR ESTATE LIMITED,90.15,91.15,83.00,83.85,83.85,92.00,,83.95,,,271811,23647316.00,2242,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533161,INE753K01015,EMMBI,B,,,,,EMMBI INDUSTRIES LTD,61.50,64.85,60.06,60.33,60.33,61.63,,60.59,,,13171,827820.00,105,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533162,INE982F01036,HATHWAY,B,,,,,HATHWAY CABLE & DATACOM LTD,9.16,9.25,8.79,8.88,8.88,9.30,,8.87,,,664299,6018269.00,1078,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533164,INE141K01013,TEXMOPIPES,B,,,,,TEXMO PIPES & PRODUCTS LTD.,35.66,36.10,33.00,33.43,33.87,36.06,,33.10,,,9412,324604.00,204,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533166,INE108E01023,SUNDARAM,B,,,,,SUNDARAM MULTI PAP LTD.,1.19,1.19,1.11,1.12,1.12,1.14,,1.12,,,66571,76104.00,74,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533167,INE312J01012,COROENGG,XT,,,,,COROMANDEL ENGINEERING COMPANY,92.65,92.65,92.60,92.65,92.65,90.84,,92.65,,,6018,557530.00,20,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533168,INE847C01020,ROSSELLIND,B,,,,,ROSSELL INDIA LTD.,40.30,44.70,40.30,42.01,42.00,44.94,,42.54,,,5093,217204.00,92,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533169,INE949H01023,MANINFRA,A,,,,,MAN INFRACONSTRUCTION LTD.,86.60,86.75,77.75,78.70,78.70,87.10,,78.45,,,128806,10439624.00,1471,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533170,INE864J01012,TAMBOLIIN,X,,,,,TAMBOLI INDUSTRIES LIMITED,127.60,148.00,127.60,132.10,128.10,134.95,,132.10,,,3208,443421.00,43,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533172,INF205K01361,IVZINGOLD,E,,,,,INVESCO India Gold Exchange Tr,12418.72,12780.00,12418.72,12685.00,12605.00,12418.72,,12702.57,,,16,200954.00,13,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533177,INE975G01012,IL&FSTRANS,Z,,,,,IL&FS TRANSPORTATION NETWORKS,1.86,1.86,1.86,1.86,1.86,1.95,,1.84,,,9713,18066.00,16,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533179,INE262H01021,PERSISTENT,A,,,,,PERSISTENT SYSTEMS LTD.,4896.55,4928.30,4813.00,4868.20,4830.00,4896.70,,4877.15,,,13163,64233301.00,3867,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533181,INE566K01011,ISFT,B,,,,,INTRASOFT TECHNOLOGIES LTD.,55.15,58.60,55.00,55.38,57.81,55.15,,55.54,,,4940,278242.00,166,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533192,INE790B01024,KCPSUGIND,B,,,,,KCP SUGAR & INDUSTRIES CORPORA,23.98,24.70,23.02,23.23,23.23,23.41,,23.26,,,17128,410237.00,242,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533193,INE134B01017,KECL,B,,,,,KIRLOSKAR ELECTRIC COMPANY LTD,84.54,84.54,81.04,81.99,82.80,84.12,,81.84,,,14875,1232833.00,179,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533202,INE639K01016,SATCH,X,,,,,SATCHMO HOLDINGS LIMITED,3.08,3.30,3.03,3.13,3.20,3.17,,3.13,,,118914,374912.00,159,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533203,INE747K01017,TARAPUR,B,,,,,TARAPUR TRANSFORMERS LTD,24.88,24.88,24.31,24.31,24.31,25.58,,24.22,,,537,13126.00,17,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533206,INE002L01015,SJVN,A,,,,,SJVN LTD,65.96,65.96,63.06,63.37,63.37,66.11,,63.35,,,528815,34158012.00,4433,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533208,INE830C01026,EMAMIPAP,B,,,,,EMAMI PAPER MILLS LTD.,57.01,60.12,55.95,56.63,57.50,61.74,,56.60,,,15362,891331.00,350,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533210,INE798K01010,KRITINUT,B,,,,,KRITI NUTRIENTS LTD,65.00,65.00,52.25,54.14,55.97,59.63,,53.89,,,9099,518279.00,250,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533212,INE265D01015,GKB,X,,,,,GKB OPHTHALMICS LTD.,53.35,53.35,52.50,52.50,52.50,54.12,,52.50,,,1009,53221.00,10,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533217,INE871K01015,HMVL,B,,,,,HINDUSTAN MEDIA VENTURES LTD.,59.21,59.21,55.47,56.11,55.47,59.67,,55.94,,,1860,105254.00,60,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533218,INE778K01012,EMAMIREAL,B,,,,,EMAMI REALTY LIMITED,54.25,55.50,53.30,54.95,55.50,54.86,,54.43,,,17494,945596.00,30,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533227,INE926K01017,AHLEAST,B,,,,,ASIAN HOTELS (EAST) LTD.,150.00,152.00,142.35,144.95,142.35,142.10,,146.65,,,13026,1898108.00,309,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533229,INE933K01021,BAJAJCON,B,,,,,BAJAJ CONSUMER CARE LIMITED,352.95,359.55,343.65,347.00,347.00,350.00,,347.85,,,29760,10433609.00,709,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533230,INF179KC1981,HDFCGOLD,E,,,,,HDFC MUTUAL FUND - HDFC GOLD E,122.54,125.21,121.35,124.71,124.71,121.44,,124.77,,,370282,45704001.00,2543,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533239,INE696K01024,PRAKASHSTL,B,,,,,PRAKASH STEELAGE LTD.,4.19,4.19,3.94,3.95,3.94,4.01,,4.00,,,18230,73309.00,53,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533244,INF109KC1NT3,GOLDIETF,E,,,,,ICICI Prudential Gold ETF,122.28,126.00,122.04,125.27,125.27,121.45,,125.34,,,734517,91044991.00,4579,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533248,INE517F01014,GPPL,A,,,,,GUJARAT PIPAVAV PORT LTD.,146.00,147.20,142.00,142.45,142.00,145.60,,142.40,,,84300,12180944.00,4946,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533252,INE389K01018,WELINV,B,,,,,WELSPUN INVESTMENTS AND COMMER,1250.00,1253.00,1233.95,1233.95,1233.95,1261.05,,1247.00,,,232,290204.00,26,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533257,INE866K01023,WAAREEINDO,T,,,,,INDOSOLAR LTD.,364.80,388.00,364.80,366.10,366.00,383.95,,366.20,,,39030,14299206.00,329,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533259,INE019J01013,SASTASUNDR,B,,,,,Sastasundar Ventures Limited,270.00,276.60,252.50,261.25,254.25,274.15,,257.00,,,1574,422770.00,96,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533260,INE521J01018,CPCAP,B,,,,,CP CAPITAL LIMITED,67.40,77.59,67.40,76.34,76.34,77.88,,75.40,,,5821,444248.00,114,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533262,INE874I01013,RAMKY,B,,,,,RAMKY INFRASTRUCTURE LTD.,446.05,446.05,424.05,425.15,427.05,443.25,,425.10,,,4226,1833484.00,253,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533263,INE999K01014,GREENPOWER,B,,,,,ORIENT GREEN POWER COMPANY LTD,8.72,8.82,7.99,8.03,8.03,8.71,,8.04,,,1477328,12226109.00,2632,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533267,INE068L01024,CANTABIL,B,,,,,CANTABIL RETAIL INDIA LTD.,224.00,225.40,219.35,221.40,220.75,227.20,,221.00,,,6689,1490177.00,176,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533269,INE956G01038,WABAG,A,,,,,VA TECH WABAG LTD.,1194.80,1196.60,1152.50,1157.85,1159.85,1200.15,,1157.45,,,30103,35370824.00,2124,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533271,INE442H01029,ASHOKA,A,,,,,ASHOKA BUILDCON LTD.,107.90,108.65,101.00,102.10,101.00,109.25,,102.15,,,130149,13679360.00,2000,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533272,INE209L01016,JWL,A,,,,,JUPITER WAGONS LIMITED,250.85,261.80,236.60,238.05,238.05,250.90,,238.10,,,213040,52965870.00,4420,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533273,INE093I01010,OBEROIRLTY,A,,,,,OBEROI REALTY LTD.,1455.00,1472.70,1406.30,1417.10,1413.35,1459.20,,1419.00,,,21456,30969325.00,2713,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533274,INE811K01011,PRESTIGE,A,,,,,PRESTIGE ESTATES PROJECTS LTD.,1150.15,1163.20,1117.00,1126.20,1123.00,1172.70,,1126.50,,,38979,44061572.00,4011,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533275,INE482J01021,SHAH,B,,,,,SHAH METACORP LIMITED,4.81,4.81,4.40,4.65,4.62,4.75,,4.63,,,380672,1770040.00,422,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533278,INE522F01014,COALINDIA,A,,,,,COAL INDIA LTD.,445.25,459.90,443.05,450.25,450.25,445.15,,450.45,,,928002,421180278.00,21424,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533282,INE024L01027,GRAVITA,A,,,,,GRAVITA INDIA LTD.,1383.50,1384.75,1310.00,1318.80,1318.80,1398.75,,1318.10,,,29358,39672985.00,3646,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533284,INE324L01013,RPPINFRA,B,,,,,RPP INFRA PROJECTS LTD.,59.55,59.55,54.85,56.11,55.45,59.56,,55.74,,,44831,2545861.00,697,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533285,INE245L01028,RDBIPL,X,,,,,RDB INFRASTRUCTURE AND POWER L,33.61,34.74,32.85,32.85,32.85,34.57,,32.85,,,277793,9144083.00,333,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533286,INE490G01020,MOIL,A,,,,,MOIL LTD.,274.85,286.20,270.00,283.25,283.25,275.15,,283.25,,,141784,39701801.00,5094,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533287,INE565L01011,ZEELEARN,B,,,,,ZEE LEARN LTD.,4.51,4.81,4.18,4.25,4.21,4.65,,4.25,,,134796,608461.00,278,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533289,INE096L01025,KTIL,X,,,,,KESAR TERMINALS & INFRASTRUCTU,60.32,60.62,57.06,58.42,57.06,59.73,,58.42,,,1448,84776.00,20,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533292,INE619I01012,A2ZINFRA,T,,,,,A2Z INFRA ENGINEERING LIMITED,16.05,16.63,15.80,15.80,15.80,16.63,,15.69,,,11166,178234.00,44,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533293,INE146L01010,KIRLOSENG,A,,,,,KIRLOSKAR OIL ENGINES LTD.,1300.25,1340.40,1298.10,1326.80,1324.20,1344.40,,1328.85,,,13698,18073743.00,1125,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533294,INE722J01012,RKDL,B,,,,,RAVI KUMAR DISTILLERIES LTD.,18.66,18.91,18.00,18.08,18.00,18.29,,18.15,,,1980,36134.00,37,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533295,INE608A01012,PSB,B,,,,,PUNJAB & SIND BANK,21.74,21.74,20.46,20.61,20.61,21.93,,20.66,,,524107,11045508.00,1664,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533296,INE360L01017,FMNL,B,,,,,FUTURE MARKET NETWORKS LTD.,6.59,7.25,6.59,7.16,7.17,6.92,,7.18,,,1133,8013.00,23,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533298,INE272L01022,SURANASOL,B,,,,,SURANA SOLAR LTD.,20.49,20.49,18.32,18.55,19.01,20.09,,18.76,,,25534,506918.00,190,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533301,INE268L01046,SHEKHAWATI,B,,,,,SHEKHAWATI INDUSTRIES LIMITED,10.00,10.30,9.25,9.39,9.25,10.54,,9.36,,,8482,80940.00,83,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533302,INE029L01018,KICL,B,,,,,KALYANI INVESTMENT COMPANY LTD,4400.00,4400.00,4010.75,4048.20,4048.00,4227.95,,4025.75,,,187,778950.00,51,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533303,INE878K01010,BFINVEST,B,,,,,BF INVESTMENT LTD.,321.60,340.15,316.00,319.65,322.90,342.65,,317.75,,,6204,2055443.00,767,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533306,INE519C01017,SUMMITSEC,B,,,,,SUMMIT SECURITIES LTD.,1342.20,1361.15,1306.50,1320.40,1324.85,1373.00,,1318.90,,,929,1236634.00,140,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533315,INE690J01011,INOVSYNTH,X,,,,,INNOVASSYNTH TECHNOLOGIES (IND,78.00,78.00,66.65,69.16,69.16,74.38,,69.16,,,15469,1076228.00,170,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533316,INE577L01016,STEL,B,,,,,STEL HOLDINGS LIMITED,423.00,430.00,417.00,425.95,418.00,424.05,,423.40,,,489,208073.00,38,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533317,INE474L01016,OMKARCHEM,Z,,,,,OMKAR SPECIALITY CHEMICALS LTD,3.59,3.95,3.59,3.95,3.95,3.77,,3.68,,,7303,28707.00,10,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533326,INE621L01012,TEXRAIL,A,,,,,TEXMACO RAIL & ENGINEERING LTD,83.45,83.45,78.15,78.80,78.80,83.60,,78.80,,,234633,18970601.00,2512,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533329,INE611L01021,INDTERRAIN,B,,,,,INDIAN TERRAIN FASHIONS LTD.,27.00,27.38,24.43,24.97,24.90,27.05,,24.87,,,9380,252373.00,108,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533333,INE045J01034,FCL,B,,,,,FINEOTEX CHEMICAL LTD.,20.01,20.33,18.98,19.17,19.25,20.17,,19.23,,,490086,9568334.00,1400,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533336,INE320L01011,DHUNINV,B,,,,,DHUNSERI INVESTMENTS LTD.,683.90,775.80,675.00,693.20,693.20,674.50,,690.35,,,1065,775838.00,177,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533339,INE251B01027,ZENTEC,A,,,,,ZEN TECHNOLOGIES LTD.,1336.15,1348.10,1266.00,1277.90,1277.90,1353.60,,1278.95,,,39719,51907396.00,2126,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533343,INE597L01014,LOVABLE,B,,,,,LOVABLE LINGERIE LTD.,54.78,58.19,54.78,55.63,55.63,58.28,,55.71,,,2399,135131.00,84,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533344,INE560K01014,PFS,B,,,,,PTC INDIA FINANCIAL SERVICES L,26.00,26.29,23.78,23.99,24.09,26.13,,24.01,,,104454,2590536.00,760,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,533385,INF247L01AP3,MON100,E,,,,,MOTILAL OSWAL MOST SHARES NASD,230.84,238.24,227.01,232.41,232.41,231.75,,231.63,,,119120,27383360.00,2892,F1,1,,,,,
